Date,SPY,QQQ,XLV,XLE,VNQ,ICLN
2022-03-16,413.27899169921875,332.274658203125,126.10868072509766,62.47318649291992,90.35294342041016,19.80421257019043
2022-03-17,418.449462890625,336.2972717285156,128.1033477783203,64.62291717529297,91.7498779296875,20.05152702331543
2022-03-18,423.0326843261719,343.18060302734375,128.8937225341797,64.5617446899414,91.7498779296875,20.11811065673828
2022-03-21,422.9089660644531,342.22650146484375,128.79556274414062,67.16431427001953,91.18937683105469,19.97542953491211
2022-03-22,427.85760498046875,348.9521789550781,128.8238525390625,66.6702651977539,91.42218780517578,20.251283645629883
2022-03-23,422.3475036621094,343.93719482421875,126.511474609375,67.81716918945312,90.39649963378906,19.9373779296875
2022-03-24,428.714111328125,351.5818176269531,128.02159118652344,67.98479461669922,90.96874237060547,20.251283645629883
2022-03-25,430.8078308105469,351.28857421875,128.61622619628906,69.47577667236328,92.10455322265625,20.013479232788086
2022-03-28,433.8721008300781,356.7238464355469,129.55059814453125,67.75543212890625,93.08431243896484,20.099084854125977
2022-03-29,439.23944091796875,362.8628845214844,130.31512451171875,67.57898712158203,95.81543731689453,20.39396095275879
2022-03-30,436.52728271484375,358.85491943359375,130.56996154785156,68.3641586303711,95.12181854248047,20.34640121459961
2022-03-31,429.80853271484375,354.4070129394531,129.29579162597656,67.43782043457031,93.95999145507812,20.47005844116211
2022-04-01,431.02667236328125,353.73248291015625,130.31512451171875,67.98479461669922,95.7894287109375,20.584203720092773
2022-04-04,434.7190246582031,361.0153503417969,129.2296905517578,68.07304382324219,95.32122039794922,21.002737045288086
2022-04-05,429.22802734375,352.99932861328125,129.50343322753906,67.00552368164062,94.85303497314453,20.945667266845703
2022-04-06,424.93603515625,345.3352355957031,131.47604370117188,67.40252685546875,95.98017120361328,20.698347091674805
2022-04-07,427.0772399902344,346.1564025878906,134.0055389404297,68.28475952148438,95.02642822265625,20.45103645324707
2022-04-08,425.935302734375,341.3173522949219,134.80775451660156,70.16390228271484,95.1825180053711,20.19420623779297
2022-04-11,418.6549987792969,333.2427062988281,132.12728881835938,68.05538940429688,94.15941619873047,19.984941482543945
2022-04-12,417.1038513183594,331.83502197265625,130.84365844726562,69.18463897705078,94.02069091796875,19.75665283203125
2022-04-13,421.8811340332031,338.5802001953125,131.48545837402344,70.21684265136719,94.68830108642578,20.003963470458984
2022-04-14,416.6280822753906,330.83782958984375,130.85313415527344,70.44624328613281,94.28079223632812,19.76616096496582
2022-04-18,416.7992858886719,331.092041015625,129.4090576171875,71.47843170166016,93.8993148803711,19.62347984313965
2022-04-19,423.527587890625,338.4922180175781,130.64544677734375,70.89615631103516,95.94551086425781,20.032501220703125
2022-04-20,423.2135009765625,333.5555725097656,132.4010009765625,71.1696548461914,97.54082489013672,19.680553436279297
2022-04-21,416.88494873046875,326.6539306640625,130.9380340576172,68.91114807128906,96.86454010009766,18.719829559326172
2022-04-22,405.446044921875,318.10015869140625,126.1622543334961,67.22607421875,95.16517639160156,18.40593147277832
2022-04-25,407.7966003417969,322.1864013671875,127.01171875,65.0028305053711,94.92241668701172,18.40593147277832
2022-04-26,395.9864501953125,310.0254821777344,124.77483367919922,65.0910873413086,93.36175537109375,17.90178680419922
2022-04-27,397.0998840332031,309.6540222167969,124.5010986328125,66.04389953613281,92.74616241455078,18.12056541442871
2022-04-28,407.1304016113281,320.651611328125,126.2188949584961,68.04654693603516,94.45420837402344,18.19666290283203
2022-04-29,392.0846252441406,306.2227478027344,122.97208404541016,66.29973602294922,90.11907196044922,17.920814514160156
2022-05-02,394.44482421875,311.3353271484375,122.20758819580078,67.35841369628906,87.94281768798828,17.949350357055664
2022-05-03,396.2529602050781,311.6678161621094,122.59455871582031,69.24639129638672,89.03526306152344,18.234712600708008
2022-05-04,408.32000732421875,322.20599365234375,125.31279754638672,72.12246704101562,90.0583724975586,18.995683670043945
2022-05-05,393.80718994140625,305.9783630371094,122.8777084350586,71.03730773925781,87.65669250488281,18.25373649597168
2022-05-06,391.45654296875,302.3125,122.49073028564453,73.15467071533203,86.61625671386719,17.663986206054688
2022-05-09,378.9232482910156,290.48388671875,119.31945037841797,67.10258483886719,82.80133056640625,16.60814094543457
2022-05-10,379.7987365722656,294.012939453125,119.74417877197266,67.7113037109375,81.29269409179688,16.598630905151367
2022-05-11,373.7651672363281,285.2930603027344,118.95134735107422,68.62000274658203,81.11927795410156,16.113513946533203
2022-05-12,373.37493896484375,284.6185302734375,120.10284423828125,68.91114807128906,81.75221252441406,15.999366760253906
2022-05-13,382.30157470703125,295.16644287109375,121.37702178955078,71.2667007446289,83.9111328125,16.779359817504883
2022-05-16,380.7503662109375,291.7449645996094,122.27366638183594,73.14586639404297,83.38223266601562,16.646190643310547
2022-05-17,388.58251953125,299.30157470703125,123.95368957519531,73.99281311035156,84.51805114746094,17.350086212158203
2022-05-18,372.9181823730469,284.60870361328125,120.75408172607422,72.09600830078125,82.06434631347656,17.273988723754883
2022-05-19,370.6341552734375,283.0837707519531,121.01835632324219,71.83134460449219,81.70021057128906,17.939838409423828
2022-05-20,370.7959899902344,282.2039489746094,122.49073028564453,72.14010620117188,82.22040557861328,18.034957885742188
2022-05-23,377.733642578125,286.8962707519531,123.56670379638672,74.04573059082031,83.17414855957031,18.25373649597168
2022-05-24,374.85003662109375,280.7962341308594,123.9347915649414,74.32805633544922,83.87644958496094,17.987398147583008
2022-05-25,378.161865234375,284.7260437011719,123.89705657958984,75.86314392089844,84.58740234375,18.244224548339844
2022-05-26,385.7179870605469,292.614990234375,124.42559814453125,76.70125579833984,84.69146728515625,18.7008056640625
2022-05-27,395.18707275390625,302.165771484375,126.49259948730469,78.10398864746094,86.96307373046875,19.157386779785156
2022-05-31,392.9696960449219,301.3642272949219,124.80313110351562,76.93062591552734,85.89662170410156,18.910072326660156
2022-06-01,389.7911682128906,299.1353759765625,123.00985717773438,78.18339538574219,85.1856689453125,18.691295623779297
2022-06-02,397.2141418457031,307.3274230957031,123.98198699951172,77.93638610839844,86.35614776611328,19.45226287841797
2022-06-03,390.6951904296875,299.3309326171875,122.52850341796875,78.96858978271484,85.20299530029297,19.30006980895996
2022-06-06,391.8847961425781,300.3280029296875,122.54737854003906,78.88037109375,84.9342269897461,19.680553436279297
2022-06-07,395.6438903808594,302.9185791015625,124.14244079589844,81.23592376708984,86.10469055175781,19.85177230834961
2022-06-08,391.3423156738281,300.7386474609375,123.160888671875,81.4123764038086,84.11921691894531,19.604454040527344
2022-06-09,382.0351257324219,292.68341064453125,120.37655639648438,79.61261749267578,82.12503814697266,19.06813621520996
2022-06-10,370.9577331542969,282.3602600097656,118.4416732788086,78.26280975341797,80.30428314208984,18.723358154296875
2022-06-13,356.87322998046875,269.23162841796875,114.85511779785156,74.17806243896484,76.28993225097656,17.65071678161621
2022-06-14,355.79779052734375,269.72039794921875,113.7602767944336,74.31922912597656,75.70903015136719,17.44959259033203
2022-06-15,360.8702087402344,276.4558410644531,114.91175842285156,72.67827606201172,77.50376892089844,17.870990753173828
2022-06-16,348.9267883300781,265.3017883300781,113.2222900390625,68.584716796875,75.46626281738281,17.21016502380371
2022-06-17,349.6789245605469,268.52777099609375,113.15621948242188,64.83523559570312,76.03848266601562,17.83268165588379
2022-06-21,358.481689453125,275.30255126953125,116.2025146484375,68.194091796875,77.09628295898438,18.273231506347656
2022-06-22,357.831787109375,274.90106201171875,117.81378936767578,65.46417999267578,78.07601165771484,18.15830421447754
2022-06-23,361.3394775390625,278.9951477050781,120.45821380615234,63.037601470947266,79.55936431884766,18.50308609008789
2022-06-24,372.8277893066406,288.5545349121094,122.4581069946289,63.86726760864258,81.25211334228516,18.589279174804688
2022-06-27,371.4037170410156,286.43890380859375,122.91304779052734,65.74073028564453,81.12995910644531,18.847862243652344
2022-06-28,363.81488037109375,277.7120056152344,120.77099609375,67.51606750488281,80.14396667480469,18.34027099609375
2022-06-29,363.5185546875,277.9666442871094,121.82306671142578,65.1697769165039,79.64661407470703,17.938030242919922
2022-06-30,360.56524658203125,274.5190124511719,121.54820251464844,63.7959098815918,79.49827575683594,18.2445011138916
2022-07-01,364.3787841796875,276.33111572265625,122.91304779052734,64.75047302246094,80.92926788330078,18.50308609008789
2022-07-05,365.0669250488281,281.0617980957031,122.20220184326172,62.18115997314453,80.70238494873047,18.23492431640625
2022-07-06,366.29986572265625,282.86395263671875,123.02681732177734,61.11952209472656,80.5540771484375,18.15830421447754
2022-07-07,371.7860412597656,288.9169616699219,123.54812622070312,63.323089599609375,80.77220153808594,18.905324935913086
2022-07-08,371.48016357421875,289.2792663574219,123.91778564453125,63.296321868896484,80.34465789794922,19.14475440979004
2022-07-11,367.236572265625,283.0989990234375,123.60496520996094,62.689659118652344,80.17015075683594,18.627586364746094
2022-07-12,363.9869079589844,280.3565673828125,122.03158569335938,61.46746063232422,79.85601806640625,18.29238510131836
2022-07-13,362.07537841796875,279.7786560058594,120.84681701660156,61.36931610107422,79.47210693359375,18.397733688354492
2022-07-14,361.196044921875,280.7777099609375,120.4961166381836,60.209564208984375,78.7566146850586,18.321117401123047
2022-07-15,368.09674072265625,285.8708801269531,123.4059066772461,61.19091033935547,80.09160614013672,18.014646530151367
2022-07-18,365.0574035644531,283.4515380859375,120.7994155883789,62.59153366088867,79.52445983886719,18.37858009338379
2022-07-19,374.92095947265625,292.168701171875,122.8561782836914,64.51852416992188,81.58367919921875,18.71377944946289
2022-07-20,377.3104248046875,296.8014831542969,121.64297485351562,65.14299774169922,81.39171600341797,18.819128036499023
2022-07-21,381.152587890625,301.0619812011719,123.56706237792969,64.0010757446289,82.03740692138672,18.78082275390625
2022-07-22,377.6162109375,295.7828063964844,123.05523681640625,63.47473907470703,82.4649658203125,18.67547035217285
2022-07-25,378.0750427246094,294.09820556640625,123.69975280761719,65.80319213867188,82.60455322265625,18.914901733398438
2022-07-26,373.6020202636719,288.3194274902344,124.33478546142578,65.20547485351562,82.69181823730469,18.618011474609375
2022-07-27,383.3030700683594,300.5037841796875,125.11201477050781,66.6774673461914,83.18917846679688,19.499109268188477
2022-07-28,388.11065673828125,303.4420471191406,125.90815734863281,67.05217742919922,85.8853530883789,20.868642807006836
2022-07-29,393.768798828125,308.9759521484375,125.49112701416016,69.96049499511719,86.34780883789062,21.34749984741211
2022-08-01,392.6027526855469,308.78985595703125,124.56226348876953,68.5152587890625,85.6497802734375,21.0793399810791
2022-08-02,390.0125732421875,307.86920166015625,124.11678314208984,68.35466766357422,84.55035400390625,21.34749984741211
2022-08-03,396.1199951171875,316.25323486328125,125.25414276123047,66.3919906616211,84.82085418701172,20.89737319946289
2022-08-04,395.8523864746094,317.732177734375,124.63809204101562,63.92972946166992,84.6899642944336,21.29961585998535
2022-08-05,395.1833190917969,315.13665771484375,124.59069061279297,65.19654846191406,84.92555236816406,21.46242904663086
2022-08-08,394.7245178222656,314.1180114746094,124.88451385498047,65.53553009033203,85.68468475341797,21.55820083618164
2022-08-09,393.1571044921875,310.5626220703125,124.5053939819336,66.68639373779297,86.15584564208984,21.634815216064453
2022-08-10,401.4149475097656,319.23077392578125,125.86077880859375,67.16814422607422,87.46466827392578,22.61168670654297
2022-08-11,401.4149475097656,317.41876220703125,125.04563903808594,69.4787368774414,87.25527954101562,22.295642852783203
2022-08-12,408.21051025390625,323.5990295410156,126.64744567871094,70.00509643554688,88.75606536865234,22.55422019958496
2022-08-15,409.8927307128906,326.2142028808594,127.28246307373047,68.64015197753906,89.11380004882812,22.525495529174805
2022-08-16,410.6955261230469,325.4501953125,126.9412841796875,68.47956848144531,88.87821960449219,22.238174438476562
2022-08-17,407.7804260253906,321.7381286621094,126.20198822021484,69.05052947998047,88.3459701538086,22.1519832611084
2022-08-18,408.965576171875,322.51190185546875,125.64277648925781,70.90615844726562,87.76134490966797,22.199867248535156
2022-08-19,403.4699401855469,316.2237854003906,125.98400115966797,70.88829803466797,86.8364486694336,21.586931228637695
2022-08-22,395.06866455078125,307.8985290527344,124.33478546142578,70.75447082519531,84.94300842285156,21.25172996520996
2022-08-23,394.11285400390625,307.6439208984375,122.60028839111328,73.30596160888672,83.85231018066406,21.2900390625
2022-08-24,395.3744812011719,308.53521728515625,122.75191497802734,74.20701599121094,84.33222198486328,21.71143341064453
2022-08-25,400.9562072753906,313.9907531738281,124.10730743408203,74.7779769897461,85.58869934082031,22.16156005859375
2022-08-26,387.38421630859375,301.120849609375,120.64778900146484,73.9037094116211,83.43348693847656,21.65397071838379
2022-08-29,384.8227844238281,298.153076171875,119.8042221069336,75.01883697509766,82.68309783935547,21.414541244506836
2022-08-30,380.5982360839844,294.8327941894531,119.00804901123047,72.47628784179688,81.54005432128906,21.20384407043457
2022-08-31,377.7022705078125,293.11871337890625,118.24980163574219,71.81611633300781,81.15613555908203,21.242151260375977
2022-09-01,378.8874206542969,293.2460632324219,120.19281768798828,70.0497055053711,81.30448913574219,20.868642807006836
2022-09-02,374.8922424316406,289.1029968261719,118.46778869628906,71.33436584472656,80.17015075683594,20.533445358276367
2022-09-06,373.4777526855469,287.0265197753906,118.58153533935547,70.67418670654297,80.89436340332031,20.753719329833984
2022-09-07,380.1872863769531,292.8249206542969,120.51508331298828,69.85344696044922,82.47367858886719,21.759321212768555
2022-09-08,382.67230224609375,294.343017578125,122.6097640991211,70.15675354003906,82.70054626464844,21.902978897094727
2022-09-09,388.6171569824219,300.7779846191406,123.69026184082031,71.90532684326172,83.59925842285156,21.96044158935547
2022-09-12,392.7939147949219,304.35296630859375,124.51485443115234,73.22565460205078,84.41075897216797,22.11367416381836
2022-09-13,375.7142333984375,287.6632080078125,120.40132904052734,71.37896728515625,81.18230438232422,21.52946662902832
2022-09-14,377.14788818359375,289.9453125,120.46770477294922,73.39518737792969,80.25739288330078,21.864665985107422
2022-09-15,372.86602783203125,285.1166687011719,121.14064025878906,71.50386810302734,78.7740478515625,21.25172996520996
2022-09-16,370.021484375,283.3732604980469,120.7994155883789,69.97834014892578,78.78278350830078,21.175111770629883
2022-09-19,372.8909606933594,285.5799865722656,120.1485366821289,70.01982879638672,78.66935729980469,21.11764907836914
2022-09-20,368.6106872558594,283.3035888671875,118.74017333984375,69.53282928466797,76.75846862792969,20.48555564880371
2022-09-21,362.1806945800781,278.2307434082031,116.77034759521484,68.51372528076172,75.54560852050781,20.38020896911621
2022-09-22,359.1385192871094,274.80633544921875,117.38892364501953,68.27022552490234,74.58582305908203,19.73853874206543
2022-09-23,353.1212463378906,270.33209228515625,116.78941345214844,63.56255340576172,73.59443664550781,19.17348289489746
2022-09-26,349.62786865234375,269.2134704589844,115.6760482788086,62.00237274169922,71.53054809570312,18.704206466674805
2022-09-27,348.7353210449219,269.3214111328125,115.32394409179688,62.696781158447266,70.5779800415039,18.828704833984375
2022-09-28,355.59722900390625,274.67877197265625,117.84566497802734,65.4744873046875,72.0421142578125,19.125600814819336
2022-09-29,348.16912841796875,266.76043701171875,116.85603332519531,65.4744873046875,69.92530059814453,18.29238510131836
2022-09-30,342.7852478027344,262.23712158203125,115.2478256225586,64.95140838623047,70.71027374267578,18.282808303833008
2022-10-03,351.835205078125,268.3892517089844,117.6172866821289,68.6219482421875,71.97154235839844,18.847862243652344
2022-10-04,362.7374572753906,276.8276672363281,120.34838104248047,71.57100677490234,73.4268569946289,19.4416446685791
2022-10-05,361.8927917480469,276.680419921875,120.74803924560547,73.050048828125,71.98918914794922,18.665895462036133
2022-10-06,358.15960693359375,274.5021667480469,119.20645904541016,74.34872436523438,69.98704528808594,18.167882919311523
2022-10-07,348.16912841796875,264.04248046875,116.68473052978516,73.77154541015625,68.30240631103516,17.65071678161621
2022-10-10,345.51080322265625,261.4031066894531,115.95199584960938,72.25641632080078,67.65855407714844,17.5740966796875
2022-10-11,343.32269287109375,257.8118591308594,116.5705337524414,71.67922973632812,68.34650421142578,17.392131805419922
2022-10-12,342.19024658203125,257.7235107421875,115.99957275390625,72.25641632080078,67.63208770751953,16.951581954956055
2022-10-13,351.220947265625,263.76776123046875,118.70211791992188,75.2054672241211,68.86688232421875,17.143125534057617
2022-10-14,343.2170715332031,255.83956909179688,117.90277862548828,72.40071105957031,67.15580749511719,16.798349380493164
2022-10-17,352.0367736816406,264.2878112792969,119.79644775390625,73.30257415771484,69.68716430664062,17.10481834411621
2022-10-18,356.17303466796875,266.37774658203125,120.46257019042969,73.94287872314453,70.44569396972656,17.545366287231445
2022-10-19,353.6490173339844,265.4063720703125,118.77824401855469,76.1253662109375,68.69049072265625,17.028200149536133
2022-10-20,350.6835632324219,264.0522766113281,117.76954650878906,76.19751739501953,68.39057922363281,16.884540557861328
2022-10-21,359.2056884765625,270.2436828613281,120.41497802734375,78.39804077148438,68.92861938476562,17.181434631347656
2022-10-24,363.6010437011719,273.21685791015625,122.73686981201172,78.76779174804688,68.91981506347656,17.047353744506836
2022-10-25,369.4072570800781,278.86846923828125,123.66946411132812,78.84896850585938,71.62755584716797,17.554941177368164
2022-10-26,366.6241760253906,272.70654296875,125.03973388671875,79.92215728759766,71.5834732055664,18.014646530151367
2022-10-27,364.6663818359375,267.74163818359375,124.38314056396484,80.21075439453125,71.68930053710938,18.100841522216797
2022-10-28,373.3420715332031,275.9347839355469,126.4290542602539,80.49032592773438,73.26808166503906,18.072111129760742
2022-10-31,370.64532470703125,272.7261657714844,126.32438659667969,81.16671752929688,73.188720703125,18.091262817382812
2022-11-01,369.02337646484375,269.9395751953125,126.40052795410156,81.95133972167969,73.16224670410156,18.119993209838867
2022-11-02,359.7623291015625,260.6867370605469,124.24993896484375,79.97627258300781,71.15127563476562,17.842256546020508
2022-11-03,356.0578918457031,255.59429931640625,123.72655487060547,81.45531463623047,71.05426025390625,18.215768814086914
2022-11-04,361.1826477050781,259.70550537109375,124.47831726074219,82.44735717773438,72.02446746826172,18.3498477935791
2022-11-07,364.6376037597656,262.5608825683594,125.81055450439453,83.86325073242188,72.02446746826172,18.15830421447754
2022-11-08,366.6050109863281,264.4742431640625,126.4385757446289,83.9444351196289,72.2449722290039,18.598854064941406
2022-11-09,359.0521240234375,258.37115478515625,125.07780456542969,79.84098815917969,71.50408935546875,18.512659072875977
2022-11-10,378.7835388183594,277.4359436035156,128.25613403320312,81.61763000488281,76.734375,19.786422729492188
2022-11-11,382.4496154785156,282.54803466796875,126.68602752685547,83.98951721191406,76.72554779052734,19.585302352905273
2022-11-14,379.1961975097656,280.075439453125,126.80020904541016,83.96245574951172,74.85569763183594,19.412914276123047
2022-11-15,382.43035888671875,283.9512634277344,126.638427734375,84.84627532958984,75.66714477539062,19.767269134521484
2022-11-16,379.5129089355469,280.075439453125,126.58133697509766,83.11471557617188,74.97917938232422,19.55657196044922
2022-11-17,378.3516540527344,279.4572448730469,126.52424621582031,83.29509735107422,74.4676284790039,19.652345657348633
2022-11-18,380.069580078125,279.46710205078125,128.05630493164062,82.6367416381836,75.41136932373047,19.623613357543945
2022-11-21,378.68756103515625,276.5921630859375,128.11338806152344,81.51844787597656,75.8082504272461,19.47995376586914
2022-11-22,383.7835388183594,280.5758056640625,129.22677612304688,84.07069396972656,76.2228012084961,19.728960037231445
2022-11-23,386.2020263671875,283.39190673828125,129.74063110351562,83.15979766845703,76.28453826904297,19.93965721130371
2022-11-25,386.1156311035156,281.5276184082031,130.5114288330078,82.85317993164062,76.76964569091797,19.920501708984375
2022-11-28,379.9543762207031,277.3966979980469,129.53126525878906,80.58051300048828,74.71458435058594,19.55657196044922
2022-11-29,379.3017883300781,275.29693603515625,129.20774841308594,81.79801940917969,75.94938659667969,19.451223373413086
2022-11-30,391.25006103515625,287.8465270996094,132.2908935546875,82.20384216308594,77.68694305419922,20.265281677246094
2022-12-01,390.96209716796875,288.1998291015625,132.67156982421875,81.93330383300781,77.51935577392578,20.07373809814453
2022-12-02,390.51104736328125,287.0517272949219,133.01406860351562,81.4462890625,77.2900390625,20.37063217163086
2022-12-05,383.4860534667969,282.2341003417969,131.73898315429688,79.0293197631836,75.87882995605469,20.112049102783203
2022-12-06,377.9581298828125,276.38604736328125,130.7397918701172,76.94605255126953,75.16438293457031,19.690649032592773
2022-12-07,377.315185546875,275.2576599121094,131.81507873535156,76.76567840576172,75.31434631347656,19.61403465270996
2022-12-08,380.27105712890625,278.5152893066406,133.00460815429688,76.42298126220703,75.84353637695312,19.767269134521484
2022-12-09,377.4303894042969,276.7393493652344,131.30128479003906,74.56517028808594,75.70243072509766,19.709806442260742
2022-12-12,382.8718566894531,280.2127380371094,132.70008850097656,76.52218627929688,76.28453826904297,19.891773223876953
2022-12-13,385.7701110839844,283.22509765625,133.10928344726562,77.97416687011719,77.69575500488281,20.127779006958008
2022-12-14,383.3037414550781,281.12530517578125,133.3186492919922,77.49617767333984,77.16654968261719,20.358030319213867
2022-12-15,373.9274597167969,271.68609619140625,130.8730010986328,77.0272216796875,76.13460540771484,19.935903549194336
2022-12-16,369.5128173828125,269.09564208984375,128.96983337402344,76.08027648925781,74.16773223876953,19.580930709838867
2022-12-19,366.3794250488281,265.31396484375,128.48826599121094,76.07115173339844,73.2239990234375,19.369869232177734
2022-12-20,366.8808288574219,265.107421875,128.4595947265625,77.21919250488281,73.03875732421875,19.34109115600586
2022-12-21,372.3665771484375,268.9530944824219,130.15086364746094,78.6861343383789,73.66498565673828,19.619308471679688
2022-12-22,367.0543212890625,262.3731384277344,129.96934509277344,76.87297058105469,73.35551452636719,19.283527374267578
2022-12-23,369.165771484375,262.9632263183594,130.04574584960938,79.32392883300781,74.00845336914062,19.17799186706543
2022-12-27,367.7099609375,259.245361328125,129.71131896972656,80.17127990722656,73.98163604736328,18.957338333129883
2022-12-28,363.1401062011719,255.8226318359375,128.87045288085938,78.3763427734375,72.7204360961914,18.765460968017578
2022-12-29,369.6767578125,262.0583801269531,130.2750701904297,79.1963882446289,74.31259155273438,19.062868118286133
2022-12-30,368.7029724121094,261.9010314941406,129.80685424804688,79.69749450683594,73.77591705322266,19.04368019104004
2023-01-03,367.1507568359375,260.1306457519531,129.4342041015625,76.90030670166016,73.84745788574219,18.83261489868164
2023-01-04,369.9852600097656,261.36993408203125,129.77822875976562,76.89118194580078,75.52012634277344,18.98611831665039
2023-01-05,365.76251220703125,257.2782897949219,128.4500274658203,78.29434967041016,73.48966979980469,18.592769622802734
2023-01-06,374.1501770019531,264.3796081542969,129.63487243652344,79.77949523925781,75.46644592285156,19.072460174560547
